formula,composition,e0025,e05,e10,band0,band1,spacegroup,mattersim_energy_per_atom,mattersim_e_hull,vasp_energy_per_atom,dft_e_hull,N_excess,band_gap,electride,full_dft_e_hull
Sr2N1_s029,Sr2N1,26.716038100936373,26.524936853493003,23.144535020577145,27.64820447953735,28.128764290004625,166,-4.4387257893880205,8.477105035709087e-07,-4.415368425925926,0.0360643807407408,1.0,,True,0.03606438074074081
Sr2N1_s008,Sr2N1,0.0,57.63868342226728,56.82274912693877,63.55017796406563,0.0,186,-4.438727060953776,-4.238552522295436e-07,-4.415296978333333,0.0361358283333332,1.0,0.0,True,0.036135828333333286
Li6N1_s005,Li6N1,42.53623423864206,42.4965890470428,0.0,77.51220029867261,0.0,164,-3.005650384085519,0.0446191515241345,-3.00367119,0.0329291228571428,3.0,0.0,True,0.03619991404761835
K6O1_s009,K6O1,0.0,33.19120380420764,34.52303091556493,38.734615778925566,0.0,58,-2.106271743774414,-0.0252818380083357,-2.0588996028571427,0.0363761611428574,4.0,0.0,True,0.036376161142857466
Rb6O1_s009,Rb6O1,0.0,60.82484096186342,58.29372714196795,89.7118657167576,0.0,58,-1.9347889763968331,0.0102695396968297,-1.929638142857143,0.0364339798214286,4.0,0.0,True,0.0364339798214286
Na10I9_s029,Na10I9,21.013891079138343,21.528092222221037,21.85293112703796,22.227820124752363,0.0,47,-2.6271161531147205,-0.0082297952551591,-2.5847480668421055,0.0365092633393828,1.0,0.0,True,0.03650926333938287
Sc5N4_s021,Sc5N4,0.0,0.0,32.641769056323525,0.0,29.80368184140229,59,-8.898599412706163,0.0141721114613648,-8.891044405555554,0.0366076962418322,3.0,0.0,True,0.036607696241832244
Sr2N1_s001,Sr2N1,56.48732556089172,59.18784004462516,56.880190272320384,62.91366811365632,0.0,164,-4.4387251536051435,1.4834933805829564e-06,-4.414795106666666,0.0366376999999999,1.0,0.0,True,0.036637699999999995
Na7Cl5_s020,Na7Cl5,0.0,22.229549302526657,22.229549302526657,37.759088881442,0.0,139,-3.0146735509236655,0.0238981644312543,-3.006910162916667,0.0369670151580461,2.0,0.0,True,0.036967015158046124
Cs3Br2_s019,Cs3Br2,53.47218296295263,55.74240762399716,55.43676603912713,54.20365104982975,0.0,59,-2.596285820007324,0.0108581423759464,-2.583602206,0.0371291724137932,1.0,0.0,True,0.03712917241379321
Cs4Cl3_s024,Cs4Cl3,0.0,36.39148243277104,38.077087138701735,36.861150981003966,0.0,156,-2.9356226239885603,0.0220342278480529,-2.936276906428571,0.0372831238669957,1.0,0.0,True,0.03728312386699573
Rb9Br8_s029,Rb9Br8,43.0364891973568,44.32069939104223,44.35077976071186,43.892111431321,0.0,139,-2.949399835923139,-0.0077836373273063,-2.9100524576470588,0.0373452454411764,1.0,0.0,True,0.037345245441176456
Na5Br4_s001,Na5Br4,0.0,31.83641735875424,31.467806624550956,32.40601731800959,0.0,166,-2.824887028446904,0.0361659350218595,-2.827287195185185,0.0373540063090676,1.0,0.0,True,0.0373540063090676
Ba6S5_s022,Ba6S5,0.0,22.969822196325023,22.385035713290502,22.415070138636956,0.0,164,-4.7753823020241475,0.0341324914585463,-4.7788403181818175,0.0376588127272725,2.0,0.0,True,0.03765881272727256
Li7N1_s008,Li7N1,61.15615796775224,20.240727622948505,21.425612236511853,38.77809402366457,74.95885962300528,164,-2.8608241081237793,0.0463237762451171,-2.86079860125,0.0348420308333334,4.0,0.0,True,0.037703973124999735
Rb4O1_s018,Rb4O1,84.54140279113095,86.22240378538709,86.59007092530288,84.44204126254104,84.22330585001095,65,-2.317203712463379,0.0228365707397464,-2.313827447,0.0377065238000002,2.0,0.0,True,0.03770652380000028
Na8Br7_s006,Na8Br7,32.19449472326887,35.61537757391072,36.90300877248015,36.889243653118456,0.0,47,-2.9250918070475262,0.013548103968302,-2.904037648,0.0377093488965516,1.0,0.0,True,0.03770934889655164
Na7I6_s022,Na7I6,0.0,21.15968663286265,20.830744380781457,21.78859289100837,0.0,156,-2.5565000680776744,0.0288075116964487,-2.5500975815384614,0.0378589271883291,1.0,0.0,True,0.03785892718832917
K5O1_s072,K5O1,91.43409986842828,90.84391167039423,89.90924185768924,90.03887382798995,88.00346478304304,87,-2.258188565572103,-0.0104705293973288,-2.2214385683333333,0.0379833318333333,3.0,0.0,True,0.037983331833333356
Rb8Cl7_s022,Rb8Cl7,33.908610531411355,35.77542257569328,36.39066512284714,35.40813849429077,0.0,47,-3.1875829060872394,0.0011771837870284,-3.1562813113333332,0.0380016481666665,1.0,0.0,True,0.03800164816666651
Ba8S7_s028,Ba8S7,0.0,32.17103234390966,32.17103234390966,34.10714288798876,0.0,65,-4.865354410807291,0.0216865301132207,-4.8555491323333335,0.0382173103333327,2.0,0.0,True,0.038217310333332755
Na8Br7_s024,Na8Br7,0.0,29.726589396259698,30.18467994100758,29.87898996704224,0.0,25,-2.919108581542969,0.0195313294728594,-2.903500284,0.0382467128965515,1.0,0.0,True,0.03824671289655157
Na8Br7_s002,Na8Br7,0.0,29.861649689456293,30.32106459539347,30.027198653824023,0.0,47,-2.9191083272298175,0.0195315837860108,-2.9034813313333334,0.0382656655632183,1.0,0.0,True,0.03826566556321831
Y5P4_s002,Y5P4,26.527283980495618,28.12569814457881,25.60716580287251,14.96815631392815,23.303706204308973,164,-7.425631205240886,0.0134045282999668,-7.414027838888889,0.0293601603703708,3.0,0.0,True,0.038456191587300737
Rb4Br3_s004,Rb4Br3,0.0,0.0,41.254450475542455,40.53509754369374,0.0,166,-2.7377577282133556,0.0248090426127114,-2.7332293057142856,0.0385555732142859,1.0,0.0,True,0.03855557321428593
Y6N5_s005,Y6N5,0.0,32.38489144664196,33.681808058021616,0.0,26.318233116401583,65,-8.80938720703125,0.037691723216664,-8.845901298636363,0.0040782253030293,3.0,0.0,True,0.038733691212121
Cs4Br3_s001,Cs4Br3,0.0,61.657791173677424,63.019317326451215,59.63184469682447,0.0,47,-2.6876882825578963,0.045561577592577,-2.7052057314285713,0.0387634331527095,1.0,0.0,True,0.03876343315270958
Y3P2_s004,Y3P2,0.0,50.66052404927125,42.09879841025992,0.0,50.49737396544444,71,-7.325663757324219,0.0141466140747068,-7.315065675,0.0306306356666681,3.0,0.0,True,0.03881706376190586
Sc4N3_s008,Sc4N3,0.0,23.211743785000184,39.6719724957866,0.0,36.87667642455128,59,-8.7989501953125,0.020089982938364,-8.796028287142857,0.0389387076260518,3.0,0.0,True,0.038938707626051894
Rb5O1_s006,Rb5O1,43.55075833257094,44.37502299893693,44.78449784259914,44.525309567774286,31.939729860214523,87,-2.087919394175211,0.0252717733383178,-2.0913659233333335,0.0389625410416663,3.0,0.0,True,0.0389625410416663
Ba10O9_s003,Ba10O9,0.0,25.0614216550076,25.411070492769568,29.043503487844653,0.0,65,-5.6724600540964225,0.0448821030165023,-5.664397070526316,0.0389696231578948,2.0,0.0,True,0.03896962315789487
K5O1_s001,K5O1,93.3440657560488,91.06375351882144,88.77399980937919,90.04876247283394,88.1273245284403,71,-2.258184274037679,-0.010466237862905,-2.2200347725,0.0393871276666666,3.0,0.0,True,0.03938712766666663
Rb8Br7_s024,Rb8Br7,0.0,46.49377670087652,47.81375143073301,45.92229091663978,0.0,139,-2.9217488606770834,0.0031560579935709,-2.8915809766666665,0.0394261961666666,1.0,0.0,True,0.03942619616666665
Rb10Cl9_s023,Rb10Cl9,0.0,41.50655654347498,41.33883293119601,41.65245977677255,0.0,83,-3.235478451377467,-0.0128462189122249,-3.1879105726315786,0.0396618438157894,1.0,0.0,True,0.03966184381578941
Na8Cl7_s028,Na8Cl7,0.0,38.63518675681042,39.17022451882943,38.83527341534503,0.0,47,-3.22573954264323,0.0203430970509841,-3.210560540666667,0.0398788635632181,1.0,0.0,True,0.039878863563218125
K8Cl7_s011,K8Cl7,0.0,21.55464638211009,21.976196257458177,22.15992787234308,0.0,12,-3.2615392049153646,0.0124450922012329,-3.2360567906666664,0.0399583811333337,1.0,0.0,True,0.03995838113333372
Cs3Cl2_s023,Cs3Cl2,0.0,66.44344027732461,54.387709018146126,49.29919121301079,0.0,156,-2.797379493713379,0.0192109942436218,-2.7950424519999997,0.0399737344137935,1.0,0.0,True,0.039973734413793593
Li7P1_s042,Li7P1,0.0,30.46287388668739,18.610307990043847,7.056558285652626,27.652317555164142,129,-2.6485090255737305,0.0469404458999633,-2.655186705625,0.0400701595833337,4.0,0.0,True,0.04007015958333371
Sc8N7_s004,Sc8N7,0.0,0.0,25.47906257942972,0.0,23.280298143077875,123,-9.023600260416666,0.0202884165445969,-9.017196438,0.0400862006666677,3.0,0.0,True,0.04008620066666779
Y3P2_s062,Y3P2,20.75718115225356,40.22915470523844,38.90898391308875,27.756238919315116,28.553074477998607,62,-7.3122406005859375,0.0275697708129882,-7.313721451499999,0.0319748591666684,3.0,0.0,True,0.04016128726190615
Na8Cl7_s003,Na8Cl7,0.0,29.44199185075471,30.875501732763997,31.21201363942978,0.0,47,-3.2221036275227863,0.0239790121714271,-3.2102429266666666,0.0401964775632186,1.0,0.0,True,0.04019647756321865
Na9Cl7_s016,Na9Cl7,0.0,37.16829520063652,37.04041620980208,38.03665261380179,0.0,164,-3.0866096019744873,0.0384249985218048,-3.089480536875,0.0404642354310347,2.0,0.0,True,0.04046423543103472
Rb6O1_s031,Rb6O1,0.0,28.977383458952804,30.28912316236217,61.66894043423794,60.987077332979865,148,-1.9347879318963912,0.0102705841972714,-1.9253657266666664,0.0407063960119049,4.0,,True,0.04070639601190518
Na6O1_s020,Na6O1,0.0,89.75292096972952,69.95076533937683,88.54760491199815,87.68052113723932,58,-2.313300813947405,0.0385201317923411,-2.3178493,0.0409678133990145,4.0,0.0,True,0.04096781339901456
Na6I5_s006,Na6I5,0.0,24.930747517999524,24.538011982129408,25.69898441573446,0.0,164,-2.5363903045654297,0.0295840393413198,-2.527796087272727,0.0409872212225703,1.0,0.0,True,0.04098722122257037
Rb6O1_s020,Rb6O1,0.0,32.10789476947991,27.50107174023637,90.20421774042072,82.74012008518595,163,-1.9347870690482003,0.0102714470454625,-1.9249801692857145,0.0410919533928573,4.0,0.0,True,0.041091953392857095
Cs3I2_s068,Cs3I2,0.0,0.0,49.92545528379771,49.869095969238366,0.0,166,-2.3687370300292967,-0.0107481122016905,-2.342397214,0.041196180413793,1.0,0.0,True,0.04119618041379303
Sc4N3_s007,Sc4N3,0.0,0.0,28.097550616012377,0.0,28.84299106812904,59,-8.830899919782366,-0.0118597415315022,-8.793734562142857,0.0412324326260513,3.0,0.0,True,0.04123243262605136
Ba9O8_s005,Ba9O8,0.0,21.10033130411296,21.40440956434957,21.4124057786436,0.0,71,-5.6522064208984375,0.0402007173089424,-5.637367845882353,0.0412642611764697,2.0,0.0,True,0.04126426117646975
Sc5N4_s033,Sc5N4,0.0,0.0,22.45683526309507,0.0,24.311095958957576,59,-8.924005296495226,-0.0112337723276976,-8.886104901666666,0.0415472001307204,3.0,0.0,True,0.04154720013072044
Li9F8_s002,Li9F8,23.91508274499504,22.601985732991977,21.41273378801245,22.254658392756813,0.0,164,-4.6709303014418655,0.0161025103400733,-4.63086271,0.0415638256862758,1.0,0.0,True,0.04156382568627581
Rb3O1_s087,Rb3O1,82.97627390522622,80.33192060239195,75.56732884049788,79.000075234603,0.0,71,-2.6415321826934814,0.0281110286712644,-2.63053187,0.0418686455000001,1.0,0.0,True,0.041868645500000135
Rb6Br5_s005,Rb6Br5,0.0,42.70290507389522,43.38382375007132,42.0916435082904,0.0,47,-2.848078814419833,0.0251730572093618,-2.838473868181818,0.0418716656818181,1.0,0.0,True,0.041871665681818104
Rb4Cl3_s012,Rb4Cl3,0.0,38.89418466303383,39.86689817955641,40.00401040035214,40.093586634231634,166,-2.978761218843006,0.0261215255374001,-2.9714013333333336,0.0421674313095237,1.0,0.0,True,0.04216743130952372
Cs6O1_s019,Cs6O1,86.99228059460829,45.011305708486205,45.41681232440257,87.30559580932517,54.0998547199848,148,-1.834320068359375,0.0365455627441404,-1.864135006190476,0.0424492761247945,4.0,0.0,True,0.042449276124794766
Rb4Cl3_s025,Rb4Cl3,0.0,35.959899300353754,22.12126421807172,39.35120087557779,39.35441680196723,166,-2.9787601289295016,0.0261226154509044,-2.9709208214285714,0.0426479432142858,1.0,0.0,True,0.04264794321428589
Y3P2_s006,Y3P2,0.0,44.51887422069104,41.07655845546361,13.502890184538696,36.92878519375018,186,-7.310333251953125,0.0294771194458007,-7.311019574,0.0346767366666682,3.0,0.0,True,0.042863164761904216
K6Br5_s004,K6Br5,0.0,28.012947773682207,28.508809981990417,28.69921355261265,0.0,164,-2.931741541082209,0.0175995284860781,-2.9083367727272726,0.0429270860909087,1.0,0.0,True,0.042927086090908784
Cs4I3_s038,Cs4I3,0.0,62.40205486218975,62.40205486218975,58.72079920250041,0.0,65,-2.46960939679827,-0.0033113701002935,-2.446879927142857,0.0430128260098521,1.0,0.0,True,0.04301282600985212
Rb7Br5_s008,Rb7Br5,0.0,44.2595580253392,45.547957054366265,44.88246062464346,0.0,156,-2.6834545135498047,0.0283815860748291,-2.678951221666667,0.0430766904166666,2.0,0.0,True,0.04307669041666662
Ba6O5_s015,Ba6O5,0.0,20.668161608905365,20.45139302316349,20.95824157495622,0.0,164,-5.520422848788175,0.0427755550904711,-5.507265249545455,0.0431967268181807,2.0,0.0,True,0.043196726818180764
Li6P1_s020,Li6P1,22.17101001419958,23.90307044887417,16.012786031978006,15.386841457405422,27.95682334800737,164,-2.7659089224679128,0.0424195698329383,-2.764311731071429,0.0432785624999998,3.0,0.0,True,0.04327856249999984
Sc4N3_s026,Sc4N3,0.0,0.0,45.31254678578943,0.0,43.18821175550046,65,-8.77876445225307,0.0402757259977946,-8.791516352142857,0.0434506426260519,3.0,0.0,True,0.043450642626051916
K10Br9_s012,K10Br9,0.0,25.417825666304623,25.79548496460705,25.463931407877244,0.0,25,-3.0245052136872945,0.0035188009864399,-2.9852866231578945,0.0434873372105264,1.0,0.0,True,0.043487337210526444
Rb4O1_s046,Rb4O1,0.0,0.0,85.85407545923023,69.79755839295869,21.33389936914352,65,-2.317203903198242,0.0228363800048834,-2.308022256,0.0435117148000001,2.0,0.0,True,0.043511714800000156
K10Br9_s013,K10Br9,0.0,25.303940379878725,25.673490613813897,25.340476418052653,0.0,47,-3.024505615234375,0.0035183994393594,-2.985136667894737,0.0436372924736838,1.0,0.0,True,0.043637292473683864
Li8F7_s019,Li8F7,24.727554745338,24.727554745338,24.45234814170932,25.05111636358617,0.0,166,-4.644671291775174,0.0191803826226122,-4.605654516444445,0.0437428219999995,1.0,0.0,True,0.04374282199999957
Na6Br5_s008,Na6Br5,0.0,29.84676297337729,30.06054111468346,22.882293553650538,0.0,123,-2.8711329373446377,0.0251868204637011,-2.8559318581818185,0.0437574321316609,1.0,0.0,True,0.043757432131660945
Cs5Cl4_s046,Cs5Cl4,61.592031215124166,62.62538563595923,62.97964465280577,61.27788197150718,0.0,87,-3.0202630360921225,0.0157640178998312,-3.006719265,0.0438095674521075,1.0,0.0,True,0.04380956745210751
K4O1_s010,K4O1,86.51324401432088,85.43097446183808,85.1324844414302,85.1387543317618,0.0,65,-2.489717483520508,-0.0085800647735592,-2.445357358,0.0438691328000002,2.0,0.0,True,0.043869132800000266
Y4P3_s008,Y4P3,0.0,34.612938396721006,31.2701004264314,19.94073062720033,29.2755300773596,166,-7.385269891648066,0.0183282125563843,-7.373316274761904,0.0351818357142867,3.0,0.0,True,0.04395300867347007
Y4N3_s019,Y4N3,0.0,47.048190987084034,48.2973390322821,16.40773062713391,43.82730849165261,65,-8.661021641322545,0.0488974707467217,-8.702108184285715,0.0116708590476175,3.0,0.0,True,0.04434601261904625
Rb8Cl7_s029,Rb8Cl7,0.0,47.47004741188071,48.9241420500448,46.48128407204364,0.0,139,-3.1862548828125,0.0025052070617679,-3.1498371806666667,0.044445778833333,1.0,0.0,True,0.044445778833333005
Na4Cl3_s008,Na4Cl3,0.0,40.22623953071559,40.092643737862005,40.8542666758898,0.0,166,-3.040948232014974,0.0470308462778725,-3.0485941514285715,0.0444645090640394,1.0,0.0,True,0.044464509064039426
Y3N2_s022,Y3N2,0.0,21.095831361427177,10.56764616272016,25.54324874217625,0.0,129,-8.53085708618164,0.0281862258911136,-8.549412095,0.0145464196666669,3.0,0.0,True,0.04504322966666763
Rb6O1_s003,Rb6O1,90.08265188852928,91.2272479941478,91.3855390991666,90.64173581445492,90.33247812855694,162,-1.9347869328090124,0.0102715832846504,-1.9209781014285716,0.0450940212499999,4.0,,True,0.04509402124999995
Rb4Cl3_s019,Rb4Cl3,0.0,49.663803257478925,45.95971014221858,42.86361866794384,0.0,59,-2.984531947544643,0.0203507968357632,-2.9682777457142855,0.0452910189285717,1.0,0.0,True,0.04529101892857179
Cs5Br3_s005,Cs5Br3,0.0,61.148045460387465,61.27723801644648,58.21693696566286,0.0,12,-2.476233959197998,0.0205673426389694,-2.467476915,0.0454214005172413,2.0,0.0,True,0.045421400517241306
K6Cl5_s004,K6Cl5,0.0,28.770122884450505,29.326616071670884,29.583360593965413,0.0,164,-3.197522596879439,0.0194912281903349,-3.1741369863636364,0.0456284133636359,1.0,0.0,True,0.04562841336363599
Cs4S1_s003,Cs4S1,0.0,84.22728104147647,84.81747889006986,84.79638269732895,0.0,139,-2.093528938293457,0.0038394689559937,-2.073349606,0.0456847448275867,2.0,0.0,True,0.045684744827586776
Rb6Cl5_s002,Rb6Cl5,0.0,44.04365784434288,44.67206673251782,43.29385375669862,0.0,47,-3.1062008250843394,0.024052836678245,-3.091020682727273,0.0457623056818179,1.0,,True,0.04576230568181794
Cs3S1_s003,Cs3S1,66.86788321706987,64.83203947281987,67.14245506053325,64.22977143221586,0.0,63,-2.391010284423828,0.0202848762273788,-2.379032689375,0.0459096561422414,1.0,0.0,True,0.045909656142241406
Cs3S1_s086,Cs3S1,0.0,47.2323391374953,48.39603765328328,55.29587267450593,45.500250052979176,58,-2.391009569168091,0.0202855914831161,-2.37900469,0.0459376555172412,1.0,0.0,True,0.04593765551724127
Cs6O1_s027,Cs6O1,65.57282854327036,87.8007335016059,88.22392829464826,87.42226746515489,89.46296024440966,162,-1.834319387163435,0.0365462439400807,-1.8605731114285715,0.0460111708866992,4.0,0.0,True,0.04601117088669926
Y2S1_s053,Y2S1,27.791542216421096,6.0753358319213255,19.665530365309785,5.8225623441643695,39.277065315782,99,-6.9664111667209205,0.0377811855740013,-6.97262443,0.0464408277777774,4.0,0.0,True,0.04644082777777747
Na7Cl6_s005,Na7Cl6,0.0,33.884463198513494,35.2526885660402,36.2981109149145,0.0,71,-3.19308090209961,0.0317185658674974,-3.1827637707692307,0.0464897641114063,1.0,0.0,True,0.04648976411140637
K10Cl9_s007,K10Cl9,0.0,25.99561796450176,27.2251538817914,26.5780065286927,0.0,47,-3.299020064504523,0.0079471374812873,-3.2619833621052634,0.046597467210526,1.0,0.0,True,0.046597467210526045
Li7F6_s001,Li7F6,28.138452488935236,28.138452488935236,27.86270800255697,28.571801010039216,0.0,166,-4.610067123021835,0.0234707563351355,-4.572595810769231,0.0466864235897439,1.0,0.0,True,0.04668642358974395
Cs4S1_s015,Cs4S1,75.29244016568605,82.17538934102731,82.86427263136855,40.37291143993807,79.51136801996581,18,-2.096885871887207,0.0004825353622437,-2.07205828,0.0469760708275868,2.0,0.0,True,0.04697607082758681
Na8I7_s013,Na8I7,26.196873794157906,26.80064399688215,27.207187933601755,27.740427972609588,0.0,25,-2.5984130859375,0.0010722001393634,-2.55503214,0.0469847155632181,1.0,0.0,True,0.04698471556321859
Rb4Br3_s006,Rb4Br3,0.0,38.88051024934271,39.96175286074511,39.61221505631964,0.0,156,-2.726008551461356,0.0365582193647111,-2.7247484285714285,0.0470364503571429,1.0,0.0,True,0.04703645035714299
K5Br4_s013,K5Br4,0.0,33.368901230648525,33.94618337406216,34.17064410024725,0.0,166,-2.8834943418149597,0.0243196178365634,-2.8631300425925925,0.047225707074074,1.0,0.0,True,0.04722570707407403
Rb5Br4_s052,Rb5Br4,48.71462568556575,50.51101330488893,51.24174109299694,50.3610342424615,0.0,71,-2.7830566830105252,0.0471509827507863,-2.7908775733333333,0.0472499280555558,1.0,0.0,True,0.047249928055555834
Sc3N2_s007,Sc3N2,0.0,10.709628794336185,52.51731891351541,0.0,48.81289720941789,71,-8.62353286743164,0.0267908881692324,-8.62068238,0.047451422117648,3.0,0.0,True,0.04745142211764808
K5Br4_s002,K5Br4,0.0,30.92442540648399,30.97570180506507,34.13567885816552,0.0,164,-2.8834925757514105,0.0243213839001126,-2.8628141155555555,0.047541634111111,1.0,0.0,True,0.04754163411111101
Li6N1_s038,Li6N1,81.600720876166,67.5801845891287,39.15173984607875,78.73904975664783,32.65649462974437,139,-3.001852035522461,0.0484175000871927,-2.9920415071428574,0.0445588057142853,3.0,0.0,True,0.04782959690476085
Rb8I7_s020,Rb8I7,0.0,51.71218896284323,51.71218896284323,46.75535904518884,0.0,69,-2.646445719401042,-0.0249242464701335,-2.5920349995,0.0480494806666667,1.0,0.051200000000000134,True,0.0480494806666667
K6O1_s014,K6O1,0.0,91.87878237589854,91.6313759497555,91.397632227854,89.83860619451939,162,-2.1062680653163364,-0.025278159550258,-2.0470114628571427,0.0482643011428574,4.0,0.0,True,0.0482643011428574
Sc4N3_s035,Sc4N3,0.0,33.51667557712732,34.23720243392736,20.354043929710063,31.68103263644221,166,-8.840302240280877,-0.0212620620300132,-8.786687021904763,0.0482799728641456,3.0,0.0,True,0.04827997286414565
Sc5N4_s009,Sc5N4,26.29851881256096,27.711376999390676,27.464644540679583,16.384167911704353,25.352499738256544,164,-8.931081136067709,-0.0183096119001806,-8.879336393333334,0.0483157084640524,3.0,0.0,True,0.04831570846405242
K6I5_s011,K6I5,0.0,26.295772995372342,26.702146949879506,26.856166867312197,0.0,164,-2.6300619298761543,0.0160315145145757,-2.605491806363636,0.0483448797272729,1.0,0.0,True,0.04834487972727297
K7Cl6_s022,K7Cl6,0.0,24.2643614736296,24.745752153247043,24.69487680485521,0.0,156,-3.230623098520132,0.0192583065766553,-3.2037895884615386,0.0484276028461536,1.0,0.0,True,0.04842760284615366
Y3N2_s075,Y3N2,0.0,33.514366271215295,26.862384391090536,24.607897883128206,8.193716054782318,35,-8.517308807373047,0.0417345046997077,-8.545994659,0.0179638556666663,3.0,0.0,True,0.04846066566666707
Cs4Cl3_s004,Cs4Cl3,53.67251182893376,58.7288943821489,59.51568191713956,56.91632304344255,0.0,65,-2.9173592158726285,0.0402976359639848,-2.9248239600000003,0.0487360702955665,1.0,0.0,True,0.04873607029556659
K8Br7_s005,K8Br7,33.20775269678957,36.67809342844956,37.38001116086792,36.61723616508342,0.0,47,-2.997456359863281,0.0017172416051232,-2.951563252666667,0.0487903371333331,1.0,0.0,True,0.04879033713333314
Y3N2_s030,Y3N2,20.898988549807523,35.2788362120673,38.36773630259008,26.37110002101718,28.01251451618557,156,-8.527268981933593,0.0317743301391608,-8.545307928666666,0.0186505859999996,3.0,0.0,True,0.0491473960000004
Na4Cl3_s009,Na4Cl3,0.0,20.35416979462436,20.233889170013423,21.37778692632696,0.0,160,-3.042423793247768,0.0455552850450788,-3.0438931295238096,0.0491655309688012,1.0,0.0,True,0.049165530968801274
Sr10S9_s001,Sr10S9,0.0,25.600548729541146,25.600548729541146,25.600548729541146,0.0,83,-4.8370361328125,0.04111963824222,-4.829923914210527,0.0494009307017533,2.0,0.16740000000000022,True,0.04940093070175333
Y4N3_s011,Y4N3,0.0,25.020910625442028,46.411331933921865,0.0,37.70713552211076,47,-8.660696302141462,0.0492228099278051,-8.69671055,0.0170684933333316,3.0,0.0,True,0.0497436469047603
K4O1_s019,K4O1,87.54164930005122,88.23885090874998,86.78444793681278,84.78754904297489,0.0,139,-2.4715978622436525,0.009539556503296,-2.439412753,0.0498137378,2.0,0.0,True,0.04981373780000009
Y5P4_s028,Y5P4,21.925473082872102,26.740507043458024,24.04925029079823,4.507177772583809,23.03061346403526,156,-7.410132514105903,0.0289032194349498,-7.400770997222223,0.0426170020370371,3.0,0.0,True,0.05171303325396703
Y3P2_s007,Y3P2,0.0,43.06945067870876,40.315666520102575,0.0,39.26785630656956,164,-7.304850769042969,0.0349596023559568,-7.301958849,0.0437374616666677,3.0,0.0,True,0.05192388976190543
Y4N3_s032,Y4N3,0.0,25.58335199909445,35.083765263374175,14.640578387472852,31.23368592434636,156,-8.665627615792411,0.0442914962768554,-8.685598138571429,0.0281809047619034,3.0,0.0,True,0.060856058333332186
Ca2P1_s055,Ca2P1,19.03380201378398,41.56841547781531,44.21210668503199,16.81182114210466,42.820458500505154,123,-3.9984529283311634,-0.1367568704817037,-3.971329963333334,-0.1028440350000003,1.0,0.0,True,0.07583347055555478
Ca3P1_s030,Ca3P1,69.48796273714464,59.0249347736689,57.811593953902666,69.62845523371305,65.98335795039375,63,-3.4946465492248535,-0.099411447842916,-3.4595453475,-0.05678093125,3.0,0.0,True,0.07722719791666632
Ca3P1_s026,Ca3P1,30.711123643489387,60.56965437133936,62.0144299710428,62.561485331592905,64.57435370957234,63,-3.4479691982269287,-0.0527340968449911,-3.443074688125,-0.0403102718749996,3.0,0.0,True,0.09369785729166669
Ca7P4_s015,Ca7P4,20.68733279182407,23.25458874450385,24.039306002112927,26.93870943270588,0.0,42,-4.203365325927734,-0.172047102090084,-4.1253659940909095,-0.0875267886363637,2.0,0.0,True,0.10739412651515146
Ca3P1_s031,Ca3P1,29.4807232626816,72.50344103814773,68.66411466104014,70.19893654446027,60.51212878561954,63,-3.4938619136810303,-0.0986268122990927,-3.425746333125,-0.022981916875,3.0,0.0,True,0.11102621229166632
Ca3P1_s094,Ca3P1,0.0,72.21218112155341,72.46855689218685,71.7607154641209,68.96550350921639,71,-3.472987174987793,-0.0777520736058554,-3.42571379625,-0.02294938,3.0,0.0,True,0.11105874916666636
Ca5P2_s005,Ca5P2,61.726595514278046,39.61997795816076,40.98199258496839,35.27916959895831,35.51160146513187,156,-3.693262917654855,-0.0981159777868363,-3.6435003828571433,-0.0411410328571433,4.0,0.0,True,0.11201111476190428
Ca3P1_s002,Ca3P1,59.60903901222174,65.50154185942716,68.05955204098741,66.04523394187952,56.830116175090886,164,-3.4647915363311768,-0.0695564349492392,-3.42314472,-0.0203803037499996,3.0,0.0,True,0.11362782541666672
Ca3P1_s110,Ca3P1,29.375971470234592,16.13144400095822,16.651763650465814,42.86954766747843,55.832360451568654,166,-3.464592615763346,-0.0693575143814086,-3.4162017949999997,-0.0134373787499995,3.0,0.0,True,0.12057075041666687
Ca2P1_s027,Ca2P1,36.30047290716432,29.90056435734008,29.799061155963123,24.203398551146748,0.0,63,-4.026089668273926,-0.1643936104244661,-3.921980099166667,-0.0534941708333334,1.0,0.0,True,0.12518333472222176
Ca3P1_s037,Ca3P1,79.13364944269952,59.30696968508583,73.36214874116783,23.665629365446748,70.5213381291633,167,-3.452727953592936,-0.0574928522109985,-3.404991899166667,-0.0022274829166666,3.0,0.0,True,0.13178064624999974
Ca2P1_s051,Ca2P1,29.18410644112453,31.75381127191528,29.755163877710483,22.20637882905817,29.191829714952256,160,-3.998729564525463,-0.1370335066760031,-3.907504957407407,-0.0390190290740739,1.0,0.0,True,0.1396584764814821
Ca2P1_s056,Ca2P1,14.874652479184174,33.710076229939304,32.48122303560604,13.32753039530014,32.32060212481823,99,-3.952959272596571,-0.0912632147471113,-3.900443603333333,-0.0319576749999996,1.0,0.0,True,0.14671983055555549
Ca5P2_s013,Ca5P2,0.0,20.023275615104467,37.21717333938389,3.2068691730032373,44.61752103430394,156,-3.693263190133231,-0.0981162502652122,-3.603555022857143,-0.0011956728571429,4.0,0.0,True,0.15195647476190466
